# disclosure_anchor research-priority universe — v11 phase-1 candidate from the frozen public screen.
# Best attainable phase-1 candidate / still not GO; rules and hashes: watchlist-v11-manifest.json.
# Threshold outcome, not forced fill; blank optional fields inherit global defaults.
security_code,exchange,status,joined_date,lookback_days,sync_frequency,process_classes,note
688799,SSE,active,2026-08-23,,,,湖南华纳大药厂股份有限公司
605060,SSE,active,2026-08-23,,,,杭州联德精密机械股份有限公司
600780,SSE,active,2026-08-23,,,,山西通宝能源股份有限公司
002236,SZSE,active,2026-08-23,,,,浙江大华技术股份有限公司
002335,SZSE,active,2026-08-23,,,,科华数据股份有限公司
603456,SSE,active,2026-08-23,,,,浙江九洲药业股份有限公司
600300,SSE,active,2026-08-23,,,,维维食品饮料股份有限公司
605168,SSE,active,2026-08-23,,,,三人行未来科技集团股份有限公司
003043,SZSE,active,2026-08-23,,,,苏州华亚智能科技股份有限公司
301171,SZSE,active,2026-08-23,,,,易点天下网络科技股份有限公司
688147,SSE,active,2026-08-23,,,,江苏微导纳米科技股份有限公司
688403,SSE,active,2026-08-23,,,,合肥新汇成微电子股份有限公司
605189,SSE,active,2026-08-23,,,,富春染织集团股份有限公司
605488,SSE,active,2026-08-23,,,,浙江福莱新材料股份有限公司
605268,SSE,active,2026-08-23,,,,王力安防科技股份有限公司
000969,SZSE,active,2026-08-23,,,,安泰科技股份有限公司
002026,SZSE,active,2026-08-23,,,,山东威达机械股份有限公司
688235,SSE,active,2026-08-23,,,,百济神州有限公司
603900,SSE,active,2026-08-23,,,,莱绅通灵珠宝股份有限公司
300483,SZSE,active,2026-08-23,,,,首华燃气科技(上海)股份有限公司
688286,SSE,active,2026-08-23,,,,苏州敏芯微电子技术股份有限公司
300191,SZSE,active,2026-08-23,,,,潜能恒信能源技术股份有限公司
688661,SSE,active,2026-08-23,,,,苏州和林微纳科技股份有限公司
300499,SZSE,active,2026-08-23,,,,广州高澜节能技术股份有限公司
301259,SZSE,active,2026-08-23,,,,湖南艾布鲁环保科技股份有限公司
301356,SZSE,active,2026-08-23,,,,浙江天振科技股份有限公司
688322,SSE,active,2026-08-23,,,,奥比中光科技集团股份有限公司
688536,SSE,active,2026-08-23,,,,思瑞浦微电子科技(苏州)股份有限公司
688428,SSE,active,2026-08-23,,,,诺诚健华医药有限公司
688280,SSE,active,2026-08-23,,,,精进电动科技股份有限公司
688256,SSE,active,2026-08-23,,,,中科寒武纪科技股份有限公司
300102,SZSE,active,2026-08-23,,,,厦门乾照光电股份有限公司
600906,SSE,active,2026-08-23,,,,财达证券股份有限公司
600816,SSE,active,2026-08-23,,,,建元信托股份有限公司
002414,SZSE,active,2026-08-23,,,,武汉高德红外股份有限公司
002489,SZSE,active,2026-08-23,,,,浙江永强集团股份有限公司
601968,SSE,active,2026-08-23,,,,上海宝钢包装股份有限公司
002925,SZSE,active,2026-08-23,,,,厦门盈趣科技股份有限公司
688163,SSE,active,2026-08-23,,,,上海赛伦生物技术股份有限公司
000885,SZSE,active,2026-08-23,,,,城发环境股份有限公司
688233,SSE,active,2026-08-23,,,,锦州神工半导体股份有限公司
301183,SZSE,active,2026-08-23,,,,湖北东田微科技股份有限公司
600550,SSE,active,2026-08-23,,,,保定天威保变电气股份有限公司
300546,SZSE,active,2026-08-23,,,,深圳市雄帝科技股份有限公司
688351,SSE,active,2026-08-23,,,,上海微创电生理医疗科技股份有限公司
600460,SSE,active,2026-08-23,,,,杭州士兰微电子股份有限公司
000409,SZSE,active,2026-08-23,,,,云鼎科技股份有限公司
002671,SZSE,active,2026-08-23,,,,山东龙泉管业股份有限公司
300992,SZSE,active,2026-08-23,,,,浙江泰福泵业股份有限公司
600496,SSE,active,2026-08-23,,,,长江精工钢结构(集团)股份有限公司
002755,SZSE,active,2026-08-23,,,,北京奥赛康药业股份有限公司
603081,SSE,active,2026-08-23,,,,浙江大丰实业股份有限公司
688026,SSE,active,2026-08-23,,,,广州洁特生物过滤股份有限公司
600105,SSE,active,2026-08-23,,,,江苏永鼎股份有限公司
600714,SSE,active,2026-08-23,,,,青海金瑞矿业发展股份有限公司
688606,SSE,active,2026-08-23,,,,杭州奥泰生物技术股份有限公司
300885,SZSE,active,2026-08-23,,,,扬州海昌新材股份有限公司
301057,SZSE,active,2026-08-23,,,,浙江汇隆新材料股份有限公司
000020,SZSE,active,2026-08-23,,,,深圳中恒华发股份有限公司
601188,SSE,active,2026-08-23,,,,黑龙江交通发展股份有限公司
300219,SZSE,active,2026-08-23,,,,鸿利智汇集团股份有限公司
688291,SSE,active,2026-08-23,,,,北京金橙子科技股份有限公司
300170,SZSE,active,2026-08-23,,,,上海汉得信息技术股份有限公司
002303,SZSE,active,2026-08-23,,,,美盈森集团股份有限公司
300409,SZSE,active,2026-08-23,,,,广东道氏技术股份有限公司
301156,SZSE,active,2026-08-23,,,,上海美农生物科技股份有限公司
300243,SZSE,active,2026-08-23,,,,山东瑞丰高分子材料股份有限公司
600320,SSE,active,2026-08-23,,,,上海振华重工(集团)股份有限公司
600098,SSE,active,2026-08-23,,,,广州发展集团股份有限公司
603928,SSE,active,2026-08-23,,,,苏州兴业材料科技股份有限公司
601066,SSE,active,2026-08-23,,,,中信建投证券股份有限公司
002164,SZSE,active,2026-08-23,,,,宁波东力股份有限公司
002593,SZSE,active,2026-08-23,,,,厦门日上集团股份有限公司
300468,SZSE,active,2026-08-23,,,,深圳四方精创资讯股份有限公司
603223,SSE,active,2026-08-23,,,,恒通物流股份有限公司
688380,SSE,active,2026-08-23,,,,中微半导体(深圳)股份有限公司
002392,SZSE,active,2026-08-23,,,,北京利尔高温材料股份有限公司
300224,SZSE,active,2026-08-23,,,,烟台正海磁性材料股份有限公司
600826,SSE,active,2026-08-23,,,,东浩兰生会展集团股份有限公司
601233,SSE,active,2026-08-23,,,,桐昆集团股份有限公司
601116,SSE,active,2026-08-23,,,,三江购物俱乐部股份有限公司
301045,SZSE,active,2026-08-23,,,,苏州天禄光科技股份有限公司
002616,SZSE,active,2026-08-23,,,,广东长青(集团)股份有限公司
688600,SSE,active,2026-08-23,,,,安徽皖仪科技股份有限公司
603095,SSE,active,2026-08-23,,,,浙江越剑智能装备股份有限公司
002027,SZSE,active,2026-08-23,,,,分众传媒信息技术股份有限公司
000411,SZSE,active,2026-08-23,,,,浙江英特集团股份有限公司
601089,SSE,active,2026-08-23,,,,北京福元医药股份有限公司
000007,SZSE,active,2026-08-23,,,,深圳市全新好股份有限公司
002913,SZSE,active,2026-08-23,,,,奥士康科技股份有限公司
688628,SSE,active,2026-08-23,,,,优利德科技(中国)股份有限公司
301333,SZSE,active,2026-08-23,,,,诺思格(北京)医药科技股份有限公司
300193,SZSE,active,2026-08-23,,,,深圳市佳士科技股份有限公司
300908,SZSE,active,2026-08-23,,,,仲景食品股份有限公司
300962,SZSE,active,2026-08-23,,,,中金辐照股份有限公司
600801,SSE,active,2026-08-23,,,,华新建材集团股份有限公司
688633,SSE,active,2026-08-23,,,,南通星球石墨股份有限公司
601858,SSE,active,2026-08-23,,,,中国科技出版传媒股份有限公司
600598,SSE,active,2026-08-23,,,,黑龙江北大荒农业股份有限公司
601298,SSE,active,2026-08-23,,,,青岛港国际股份有限公司
600968,SSE,active,2026-08-23,,,,中海油能源发展股份有限公司
002103,SZSE,active,2026-08-23,,,,广博集团股份有限公司
002020,SZSE,active,2026-08-23,,,,浙江京新药业股份有限公司
600012,SSE,active,2026-08-23,,,,安徽皖通高速公路股份有限公司
600132,SSE,active,2026-08-23,,,,重庆啤酒股份有限公司
603725,SSE,active,2026-08-23,,,,广东天安新材料股份有限公司
000708,SZSE,active,2026-08-23,,,,中信泰富特钢集团股份有限公司
600795,SSE,active,2026-08-23,,,,国电电力发展股份有限公司
600886,SSE,active,2026-08-23,,,,国投电力控股股份有限公司
600461,SSE,active,2026-08-23,,,,江西洪城环境股份有限公司
688526,SSE,active,2026-08-23,,,,武汉科前生物股份有限公司
603676,SSE,active,2026-08-23,,,,西藏卫信康医药股份有限公司
600295,SSE,active,2026-08-23,,,,内蒙古鄂尔多斯资源股份有限公司
000700,SZSE,active,2026-08-23,,,,江南模塑科技股份有限公司
600570,SSE,active,2026-08-23,,,,恒生电子股份有限公司
603948,SSE,active,2026-08-23,,,,浙江建业化工股份有限公司
000544,SZSE,active,2026-08-23,,,,中原环保股份有限公司
002876,SZSE,active,2026-08-23,,,,深圳市三利谱光电科技股份有限公司
600576,SSE,active,2026-08-23,,,,浙江祥源文旅股份有限公司
605555,SSE,active,2026-08-23,,,,宁波德昌电机股份有限公司
603035,SSE,active,2026-08-23,,,,江苏常熟汽饰集团股份有限公司
300814,SZSE,active,2026-08-23,,,,深圳中富电路股份有限公司
300351,SZSE,active,2026-08-23,,,,浙江永贵电器股份有限公司
605196,SSE,active,2026-08-23,,,,河北华通线缆集团股份有限公司
002965,SZSE,active,2026-08-23,,,,祥鑫科技股份有限公司
300115,SZSE,active,2026-08-23,,,,深圳市长盈精密技术股份有限公司
301135,SZSE,active,2026-08-23,,,,广东瑞德智能科技股份有限公司
300925,SZSE,active,2026-08-23,,,,深圳市法本信息技术股份有限公司
600584,SSE,active,2026-08-23,,,,江苏长电科技股份有限公司
002653,SZSE,active,2026-08-23,,,,海思科医药集团股份有限公司
300939,SZSE,active,2026-08-23,,,,深圳秋田微电子股份有限公司
688585,SSE,active,2026-08-23,,,,上纬新材料科技股份有限公司
301380,SZSE,active,2026-08-23,,,,北京挖金客信息科技股份有限公司
688376,SSE,active,2026-08-23,,,,美埃(中国)环境科技股份有限公司
002276,SZSE,active,2026-08-23,,,,浙江万马股份有限公司
300014,SZSE,active,2026-08-23,,,,惠州亿纬锂能股份有限公司
300952,SZSE,active,2026-08-23,,,,江苏恒辉安防集团股份有限公司
300817,SZSE,active,2026-08-23,,,,双飞无油轴承集团股份有限公司
688028,SSE,active,2026-08-23,,,,北京沃尔德金刚石工具股份有限公司
605378,SSE,active,2026-08-23,,,,浙江野马电池股份有限公司
301092,SZSE,active,2026-08-23,,,,浙江争光实业股份有限公司
300858,SZSE,active,2026-08-23,,,,北京科拓恒通生物技术股份有限公司
601966,SSE,active,2026-08-23,,,,山东玲珑轮胎股份有限公司
301223,SZSE,active,2026-08-23,,,,中荣印刷集团股份有限公司
300946,SZSE,active,2026-08-23,,,,福建恒而达新材料股份有限公司
688360,SSE,active,2026-08-23,,,,德马科技集团股份有限公司
002396,SZSE,active,2026-08-23,,,,福建星网锐捷通讯股份有限公司
603078,SSE,active,2026-08-23,,,,江阴江化微电子材料股份有限公司
601018,SSE,active,2026-08-23,,,,宁波舟山港股份有限公司
300791,SZSE,active,2026-08-23,,,,仙乐健康科技股份有限公司
301229,SZSE,active,2026-08-23,,,,江苏纽泰格科技集团股份有限公司
002543,SZSE,active,2026-08-23,,,,广东万和新电气股份有限公司
300848,SZSE,active,2026-08-23,,,,美瑞新材料股份有限公司
688663,SSE,active,2026-08-23,,,,新风光电子科技股份有限公司
601766,SSE,active,2026-08-23,,,,中国中车股份有限公司
605369,SSE,active,2026-08-23,,,,浙江拱东医疗器械股份有限公司
001268,SZSE,active,2026-08-23,,,,广东扬山联合精密制造股份有限公司
001296,SZSE,active,2026-08-23,,,,重庆长江造型材料(集团)股份有限公司
603130,SSE,active,2026-08-23,,,,浙江云中马股份有限公司
688106,SSE,active,2026-08-23,,,,金宏气体股份有限公司
603220,SSE,active,2026-08-23,,,,中贝通信集团股份有限公司
600101,SSE,active,2026-08-23,,,,四川明星电力股份有限公司
688385,SSE,active,2026-08-23,,,,上海复旦微电子集团股份有限公司
300993,SZSE,active,2026-08-23,,,,山东玉马遮阳科技股份有限公司
605108,SSE,active,2026-08-23,,,,同庆楼餐饮股份有限公司
003028,SZSE,active,2026-08-23,,,,深圳市振邦智能科技股份有限公司
002674,SZSE,active,2026-08-23,,,,兴业皮革科技股份有限公司
001872,SZSE,active,2026-08-23,,,,招商局港口集团股份有限公司
002626,SZSE,active,2026-08-23,,,,厦门金达威集团股份有限公司
002709,SZSE,active,2026-08-23,,,,广州天赐高新材料股份有限公司
603301,SSE,active,2026-08-23,,,,振德医疗用品股份有限公司
301367,SZSE,active,2026-08-23,,,,北京瑞迈特医疗科技股份有限公司
000921,SZSE,active,2026-08-23,,,,海信家电集团股份有限公司
002043,SZSE,active,2026-08-23,,,,德华兔宝宝装饰新材股份有限公司
001332,SZSE,active,2026-08-23,,,,无锡化工装备股份有限公司
300566,SZSE,active,2026-08-23,,,,宁波激智科技股份有限公司
300533,SZSE,active,2026-08-23,,,,深圳冰川网络股份有限公司
600873,SSE,active,2026-08-23,,,,梅花生物科技集团股份有限公司
300450,SZSE,active,2026-08-23,,,,无锡先导智能装备股份有限公司
000828,SZSE,active,2026-08-23,,,,东莞发展控股股份有限公司
300507,SZSE,active,2026-08-23,,,,江苏奥力威传感高科股份有限公司
601866,SSE,active,2026-08-23,,,,中远海运发展股份有限公司
300709,SZSE,active,2026-08-23,,,,江苏精研科技股份有限公司
603693,SSE,active,2026-08-23,,,,江苏省新能源开发股份有限公司
601869,SSE,active,2026-08-23,,,,长飞光纤光缆股份有限公司
300440,SZSE,active,2026-08-23,,,,成都运达科技股份有限公司
688580,SSE,active,2026-08-23,,,,南京伟思医疗科技股份有限公司
600033,SSE,active,2026-08-23,,,,福建发展高速公路股份有限公司
688377,SSE,active,2026-08-23,,,,南京迪威尔高端制造股份有限公司
002817,SZSE,active,2026-08-23,,,,安徽黄山胶囊股份有限公司
600089,SSE,active,2026-08-23,,,,特变电工股份有限公司
603101,SSE,active,2026-08-23,,,,新疆汇嘉时代百货股份有限公司
300314,SZSE,active,2026-08-23,,,,宁波戴维医疗器械股份有限公司
688236,SSE,active,2026-08-23,,,,北京市春立正达医疗器械股份有限公司
600125,SSE,active,2026-08-23,,,,中铁铁龙集装箱物流股份有限公司
603006,SSE,active,2026-08-23,,,,上海联明机械股份有限公司
000788,SZSE,active,2026-08-23,,,,北大医药股份有限公司
002516,SZSE,active,2026-08-23,,,,旷达科技集团股份有限公司
605050,SSE,active,2026-08-23,,,,福然德股份有限公司
601963,SSE,active,2026-08-23,,,,重庆银行股份有限公司
601838,SSE,active,2026-08-23,,,,成都银行股份有限公司
300964,SZSE,active,2026-08-23,,,,江苏本川智能电路科技股份有限公司
002393,SZSE,active,2026-08-23,,,,天津力生制药股份有限公司
300943,SZSE,active,2026-08-23,,,,浙江春晖智能控制股份有限公司
603612,SSE,active,2026-08-23,,,,索通发展股份有限公司
002912,SZSE,active,2026-08-23,,,,深圳市中新赛克科技股份有限公司
300132,SZSE,active,2026-08-23,,,,福建诺斯贝尔控股股份有限公司
301016,SZSE,active,2026-08-23,,,,南京雷尔伟新技术股份有限公司
601890,SSE,active,2026-08-23,,,,江苏亚星锚链股份有限公司
600523,SSE,active,2026-08-23,,,,贵州贵航汽车零部件股份有限公司
300145,SZSE,active,2026-08-23,,,,南方泵业股份有限公司
601881,SSE,active,2026-08-23,,,,中国银河证券股份有限公司
601555,SSE,active,2026-08-23,,,,东吴证券股份有限公司
300940,SZSE,active,2026-08-23,,,,深圳市南极光电子科技股份有限公司
300503,SZSE,active,2026-08-23,,,,广州市昊志机电股份有限公司
600345,SSE,active,2026-08-23,,,,武汉长江通信产业集团股份有限公司
002765,SZSE,active,2026-08-23,,,,蓝黛科技集团股份有限公司
300241,SZSE,active,2026-08-23,,,,深圳市瑞丰光电子股份有限公司
300813,SZSE,active,2026-08-23,,,,浙江泰林生物技术股份有限公司
301108,SZSE,active,2026-08-23,,,,铜陵洁雅生物科技股份有限公司
688085,SSE,active,2026-08-23,,,,上海三友医疗器械股份有限公司
600552,SSE,active,2026-08-23,,,,凯盛科技股份有限公司
605228,SSE,active,2026-08-23,,,,神通科技集团股份有限公司
002780,SZSE,active,2026-08-23,,,,北京三夫户外用品股份有限公司
688400,SSE,active,2026-08-23,,,,凌云光技术股份有限公司
301009,SZSE,active,2026-08-23,,,,杭州可靠护理用品股份有限公司
300017,SZSE,active,2026-08-23,,,,网宿科技股份有限公司
300259,SZSE,active,2026-08-23,,,,新天科技股份有限公司
301021,SZSE,active,2026-08-23,,,,英诺激光科技股份有限公司
002394,SZSE,active,2026-08-23,,,,江苏联发纺织股份有限公司
301359,SZSE,active,2026-08-23,,,,东南电子股份有限公司
000524,SZSE,active,2026-08-23,,,,广州岭南集团控股股份有限公司
301309,SZSE,active,2026-08-23,,,,浙江万得凯流体设备科技股份有限公司
002841,SZSE,active,2026-08-23,,,,广州视源电子科技股份有限公司
600602,SSE,active,2026-08-23,,,,云赛智联股份有限公司
002296,SZSE,active,2026-08-23,,,,河南辉煌科技股份有限公司
688459,SSE,active,2026-08-23,,,,哈尔滨国铁科技集团股份有限公司
000823,SZSE,active,2026-08-23,,,,广东汕头超声电子股份有限公司
300580,SZSE,active,2026-08-23,,,,无锡贝斯特精机股份有限公司
300341,SZSE,active,2026-08-23,,,,麦克奥迪(厦门)电气股份有限公司
301257,SZSE,active,2026-08-23,,,,普蕊斯(上海)医药科技开发股份有限公司
605179,SSE,active,2026-08-23,,,,浙江一鸣食品股份有限公司
603859,SSE,active,2026-08-23,,,,能科科技股份有限公司
300129,SZSE,active,2026-08-23,,,,泰胜风能集团股份有限公司
300416,SZSE,active,2026-08-23,,,,苏州苏试试验集团股份有限公司
000997,SZSE,active,2026-08-23,,,,新大陆数字技术股份有限公司
002091,SZSE,active,2026-08-23,,,,江苏国泰国际集团股份有限公司
002282,SZSE,active,2026-08-23,,,,博深股份有限公司
600721,SSE,active,2026-08-23,,,,新疆百花村医药集团股份有限公司
603187,SSE,active,2026-08-23,,,,青岛海容商用冷链股份有限公司
301019,SZSE,active,2026-08-23,,,,宁波色母粒股份有限公司
688113,SSE,active,2026-08-23,,,,江苏联测机电科技股份有限公司
605266,SSE,active,2026-08-23,,,,健之佳医药连锁集团股份有限公司
601231,SSE,active,2026-08-23,,,,环旭电子股份有限公司
603987,SSE,active,2026-08-23,,,,上海康德莱企业发展集团股份有限公司
002821,SZSE,active,2026-08-23,,,,凯莱英医药集团(天津)股份有限公司
688006,SSE,active,2026-08-23,,,,浙江杭可科技股份有限公司
300146,SZSE,active,2026-08-23,,,,汤臣倍健股份有限公司
002867,SZSE,active,2026-08-23,,,,周大生珠宝股份有限公司
600928,SSE,active,2026-08-23,,,,西安银行股份有限公司
688255,SSE,active,2026-08-23,,,,杭州凯尔达焊接机器人股份有限公司
688510,SSE,active,2026-08-23,,,,无锡航亚科技股份有限公司
688273,SSE,active,2026-08-23,,,,南京麦澜德医疗科技股份有限公司
002057,SZSE,active,2026-08-23,,,,中钢天源股份有限公司
300996,SZSE,active,2026-08-23,,,,普联软件股份有限公司
002006,SZSE,active,2026-08-23,,,,浙江精工集成科技股份有限公司
603267,SSE,active,2026-08-23,,,,北京元六鸿远电子科技股份有限公司
600882,SSE,active,2026-08-23,,,,上海妙可蓝多食品科技股份有限公司
002576,SZSE,active,2026-08-23,,,,江苏通达动力科技股份有限公司
601218,SSE,active,2026-08-23,,,,江苏吉鑫风能科技股份有限公司
601007,SSE,active,2026-08-23,,,,金陵饭店股份有限公司
688056,SSE,active,2026-08-23,,,,北京莱伯泰科仪器股份有限公司
002985,SZSE,active,2026-08-23,,,,北京北摩高科摩擦材料股份有限公司
003022,SZSE,active,2026-08-23,,,,联泓新材料科技股份有限公司
002728,SZSE,active,2026-08-23,,,,特一药业集团股份有限公司
300434,SZSE,active,2026-08-23,,,,四川金石亚洲医药股份有限公司
300792,SZSE,active,2026-08-23,,,,杭州壹网壹创科技股份有限公司
300003,SZSE,active,2026-08-23,,,,乐普(北京)医疗器械股份有限公司
603489,SSE,active,2026-08-23,,,,八方电气(苏州)股份有限公司
000025,SZSE,active,2026-08-23,,,,深圳市特力(集团)股份有限公司
600420,SSE,active,2026-08-23,,,,上海现代制药股份有限公司
601107,SSE,active,2026-08-23,,,,四川成渝高速公路集团股份有限公司
002860,SZSE,active,2026-08-23,,,,杭州星帅尔电器股份有限公司
688356,SSE,active,2026-08-23,,,,北京键凯科技股份有限公司
000100,SZSE,active,2026-08-23,,,,TCL科技集团股份有限公司
002338,SZSE,active,2026-08-23,,,,长春奥普光电技术股份有限公司
603700,SSE,active,2026-08-23,,,,宁波水表(集团)股份有限公司
688551,SSE,active,2026-08-23,,,,科威尔技术股份有限公司
000795,SZSE,active,2026-08-23,,,,英洛华科技股份有限公司
688283,SSE,active,2026-08-23,,,,成都坤恒顺维科技股份有限公司
300031,SZSE,active,2026-08-23,,,,无锡宝通科技股份有限公司
300747,SZSE,active,2026-08-23,,,,武汉锐科光纤激光技术股份有限公司
002940,SZSE,active,2026-08-23,,,,浙江昂利康制药股份有限公司
603566,SSE,active,2026-08-23,,,,普莱柯生物工程股份有限公司
300651,SZSE,active,2026-08-23,,,,江苏金陵体育器材股份有限公司
688363,SSE,active,2026-08-23,,,,华熙生物科技股份有限公司
300073,SZSE,active,2026-08-23,,,,北京当升材料科技股份有限公司
688409,SSE,active,2026-08-23,,,,沈阳富创精密设备股份有限公司
