year,from,to,daynum,port_ret,bmk_ret,active_ret,total_risk,active_risk,IR,turnover,total_mdd,active_mdd,avg_active_mdd,win_ratio,bmk,model_id,dataset,label_shift,univ_id,suffix,archive_id
2021.0,20210104.0,20211231.0,243.0,0.093496984564454,-0.03516801593592922,0.1286650005003832,0.16777979386797998,0.10315255080431276,1.247327375786075,20.062122008187888,-0.12629768594804625,-0.09010180760775643,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2022.0,20220104.0,20221230.0,242.0,-0.2429761181968456,-0.1983670826625672,-0.04460903553427842,0.20441845519651766,0.08172910230012471,-0.5458158021908232,19.032710997788392,-0.2645811208372826,-0.11944467194366815,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2023.0,20230103.0,20231229.0,242.0,-0.1117340077081811,-0.0913547870571484,-0.020379220651032703,0.14047478913831365,0.06441769050370925,-0.3163606222402407,18.973698069693626,-0.21549022482351846,-0.05328861838470012,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2024.0,20240102.0,20241231.0,242.0,0.2667105778714101,0.1823951190058939,0.08431545886551617,0.23580614908105416,0.06782149201336896,1.2431967561093455,18.60188538957982,-0.1412770495075647,-0.07404938050757015,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2025.0,20250102.0,20250217.0,27.0,0.002065129627669693,0.005392020826439303,-0.0033268911987696104,0.17725537947792513,0.06732243438513913,-0.04941727418436899,1.8188596224954858,-0.04621810639087165,-0.03033748105686285,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
9999.0,20140107.0,20250217.0,2700.0,0.15953272837536692,0.07653880705748173,0.08299392131788519,0.22949797589966714,0.08375193797249407,0.9909492643040948,20.549467651273826,-0.3936107238174624,-0.2145979277808141,-0.08185441427802181,0.5833333333333334,hs300,xgb,alpha,5,all,1440,archive_20250217_product
2014.0,20140107.0,20141231.0,242.0,0.6784476279738489,0.5749435143679533,0.10350411360589562,0.17306673431609493,0.0849093761602214,1.2189951014430551,24.933487751028014,-0.07797872990139597,-0.164782453591233,-0.08748981329927437,0.5833333333333334,zz800,xgb,alpha,5,all,1440,archive_20250217_product
2015.0,20150105.0,20151231.0,244.0,1.2299221046892137,0.16342049724004948,1.066501607449164,0.4542881399103282,0.14814446794550154,7.1990646848959745,27.052374952753674,-0.3793540228689347,-0.08192486984608305,-0.08748981329927437,0.5833333333333334,zz800,xgb,alpha,5,all,1440,archive_20250217_product
2016.0,20160104.0,20161230.0,244.0,0.06496374821225492,-0.1170258545676005,0.18198960277985546,0.29331109216403034,0.07647821633459738,2.379626663671634,24.842848024098945,-0.2710095639152505,-0.03579929369724999,-0.08748981329927437,0.5833333333333334,zz800,xgb,alpha,5,all,1440,archive_20250217_product
2017.0,20170103.0,20171229.0,244.0,0.16233770072657094,0.17110629460163218,-0.008768593875061237,0.14110137749755952,0.08460509670073009,-0.10364143789206932,23.646832797995877,-0.12299061586991268,-0.08277571331524136,-0.08748981329927437,0.5833333333333334,zz800,xgb,alpha,5,all,1440,archive_20250217_product
